account_id,customer_id,account_type,open_date,status
3764,4540,Savings,1995-11-05,Active
155,187,Savings,1995-11-07,Active
3945,4758,Savings,1995-11-07,Active
2157,2611,Savings,1995-11-08,Active
2051,2489,Current,1995-11-08,Active
3061,3702,Savings,1995-11-08,Active
3111,3762,Savings,1995-11-08,Active
1691,2054,Savings,1995-11-08,Active
1044,1253,Savings,1995-11-09,Active
1945,2364,Savings,1995-11-09,Active
9790,12050,Savings,1995-11-09,Active
9928,12220,Savings,1995-11-09,Active
2580,3113,Savings,1995-11-09,Active
1599,1938,Savings,1995-11-10,Active
11079,13620,Savings,1995-11-10,Active
968,1166,Savings,1995-11-11,Active
810,971,Savings,1995-11-11,Active
1760,2133,Savings,1995-11-11,Active
2550,3079,Savings,1995-11-11,Active
3572,4310,Savings,1995-11-12,Active
1030,1237,Savings,1995-11-12,Active
487,585,Savings,1995-11-14,Active
3767,4543,Savings,1995-11-15,Active
348,425,Savings,1995-11-15,Active
1867,2265,Savings,1995-11-15,Active
2516,3038,Savings,1995-11-16,Active
3303,3995,Savings,1995-11-17,Active
933,1124,Savings,1995-11-18,Active
3229,3906,Savings,1995-11-18,Active
1700,2065,Savings,1995-11-18,Active
2836,3427,Savings,1995-11-18,Active
338,413,Savings,1995-11-18,Active
3148,3807,Savings,1995-11-19,Active
1357,1644,Savings,1995-11-20,Active
3772,4548,Savings,1995-11-20,Active
486,584,Savings,1995-11-21,Active
1395,1689,Savings,1995-11-21,Active
1341,1623,Savings,1995-11-21,Active
9017,11105,Savings,1995-11-22,Active
10411,12810,Fixed Deposit,1995-11-23,Active
2783,3360,Savings,1995-11-23,Active
2015,2447,Savings,1995-11-25,Active
2341,2829,Savings,1995-11-25,Active
565,678,Savings,1995-11-25,Active
337,411,Savings,1995-11-25,Active
3780,4557,Savings,1995-11-25,Active
557,670,Savings,1995-11-26,Active
3490,4218,Savings,1995-11-26,Active
3973,4792,Savings,1995-11-27,Active
2043,2480,Savings,1995-11-27,Active
2003,2433,Savings,1995-11-27,Active
728,873,Savings,1995-11-28,Active
3970,4789,Savings,1995-11-28,Active
8169,10090,Savings,1995-11-28,Active
452,544,Savings,1995-11-29,Active
3783,4561,Savings,1995-11-29,Active
3189,3855,Savings,1995-11-29,Active
3689,4449,Savings,1995-11-29,Active
2803,3387,Savings,1995-12-01,Active
1901,2309,Savings,1995-12-01,Active
3525,4256,Savings,1995-12-01,Active
3320,4013,Savings,1995-12-01,Active
2851,3445,Savings,1995-12-02,Active
2309,2794,Savings,1995-12-03,Active
2437,2943,Savings,1995-12-04,Active
1825,2213,Savings,1995-12-05,Active
253,305,Savings,1995-12-05,Active
474,570,Savings,1995-12-06,Active
633,760,Savings,1995-12-06,Active
2374,2869,Savings,1995-12-07,Active
1104,1325,Savings,1995-12-07,Active
2692,3248,Savings,1995-12-08,Active
6927,8362,Current,1995-12-08,Active
924,1113,Savings,1995-12-09,Active
3305,3997,Savings,1995-12-09,Active
2237,2709,Savings,1995-12-13,Active
1917,2327,Savings,1995-12-13,Active
1685,2045,Savings,1995-12-13,Active
791,948,Savings,1995-12-14,Active
3858,4651,Savings,1995-12-14,Active
5001,6042,Savings,1995-12-15,Active
1469,1781,Savings,1995-12-15,Active
3476,4201,Savings,1995-12-16,Active
8039,9930,Savings,1995-12-17,Active
3205,3875,Savings,1995-12-17,Active
5477,6610,Savings,1995-12-17,Active
1212,1463,Savings,1995-12-18,Active
2095,2538,Savings,1995-12-19,Active
1137,1367,Savings,1995-12-19,Active
2570,3101,Savings,1995-12-19,Active
3092,3740,Savings,1995-12-20,Active
5661,6844,Savings,1995-12-20,Active
809,970,Savings,1995-12-20,Active
522,627,Savings,1995-12-20,Active
2630,3175,Savings,1995-12-21,Active
957,1153,Savings,1995-12-22,Active
1682,2042,Savings,1995-12-22,Active
3587,4329,Savings,1995-12-24,Active
4269,5145,Savings,1995-12-24,Active
3338,4036,Savings,1995-12-24,Active
3655,4406,Savings,1995-12-24,Active
84,100,Fixed Deposit,1995-12-25,Active
4439,5354,Savings,1995-12-25,Active
4462,5384,Current,1995-12-27,Active
3814,4596,Savings,1995-12-27,Active
2780,3357,Savings,1995-12-29,Active
3273,3962,Savings,1995-12-29,Active
3559,4295,Savings,1995-12-30,Active
3968,4787,Savings,1996-01-01,Active
2159,2613,Savings,1996-01-01,Active
849,1023,Savings,1996-01-01,Active
2288,2769,Savings,1996-01-01,Active
3051,3689,Savings,1996-01-01,Active
946,1141,Savings,1996-01-01,Active
2075,2516,Savings,1996-01-01,Active
8931,11004,Current,1996-01-01,Active
9225,11359,Savings,1996-01-01,Active
3278,3969,Savings,1996-01-02,Active
2811,3395,Savings,1996-01-02,Active
1670,2027,Savings,1996-01-02,Active
275,332,Savings,1996-01-02,Active
1455,1764,Savings,1996-01-03,Active
1311,1585,Savings,1996-01-03,Active
6678,8064,Savings,1996-01-03,Active
145,175,Savings,1996-01-03,Active
312,380,Savings,1996-01-03,Active
2233,2705,Savings,1996-01-03,Active
3530,4261,Savings,1996-01-03,Active
7828,9680,Savings,1996-01-05,Active
9024,11114,Savings,1996-01-05,Active
1711,2076,Savings,1996-01-05,Active
2223,2692,Savings,1996-01-05,Active
646,775,Savings,1996-01-06,Active
2548,3076,Savings,1996-01-06,Active
2567,3098,Savings,1996-01-07,Active
2153,2606,Current,1996-01-07,Active
1243,1500,Savings,1996-01-07,Active
3238,3916,Savings,1996-01-07,Active
954,1150,Savings,1996-01-08,Active
9633,11857,Savings,1996-01-08,Active
2716,3279,Savings,1996-01-08,Active
1580,1913,Savings,1996-01-08,Active
1483,1796,Savings,1996-01-09,Active
1263,1524,Current,1996-01-09,Active
3966,4784,Savings,1996-01-09,Active
3937,4747,Savings,1996-01-10,Active
1591,1929,Savings,1996-01-10,Active
658,789,Savings,1996-01-10,Active
3638,4387,Fixed Deposit,1996-01-10,Active
2605,3143,Savings,1996-01-10,Active
3661,4414,Savings,1996-01-11,Active
2686,3241,Savings,1996-01-11,Active
2944,3554,Savings,1996-01-11,Active
4994,6033,Current,1996-01-11,Active
3949,4764,Savings,1996-01-11,Active
332,406,Savings,1996-01-12,Active
69,80,Savings,1996-01-12,Active
3673,4427,Savings,1996-01-12,Active
5267,6363,Savings,1996-01-12,Active
3170,3834,Savings,1996-01-12,Active
1632,1978,Current,1996-01-13,Active
2143,2592,Savings,1996-01-13,Active
1227,1480,Savings,1996-01-13,Active
204,246,Savings,1996-01-13,Active
1093,1311,Savings,1996-01-14,Active
1486,1800,Savings,1996-01-15,Active
4253,5126,Savings,1996-01-16,Active
1196,1443,Savings,1996-01-16,Active
3442,4163,Savings,1996-01-16,Active
9051,11147,Current,1996-01-17,Active
3373,4079,Savings,1996-01-18,Active
1036,1243,Savings,1996-01-18,Active
3727,4495,Savings,1996-01-19,Active
2844,3438,Savings,1996-01-19,Active
10297,12662,Savings,1996-01-19,Active
3755,4531,Savings,1996-01-20,Active
1298,1571,Savings,1996-01-20,Active
1139,1370,Fixed Deposit,1996-01-20,Active
660,791,Savings,1996-01-20,Active
335,409,Savings,1996-01-20,Active
412,497,Savings,1996-01-21,Active
2863,3459,Savings,1996-01-21,Active
2274,2754,Savings,1996-01-21,Active
2522,3044,Savings,1996-01-21,Active
4981,6015,Savings,1996-01-22,Active
771,922,Savings,1996-01-22,Active
3832,4617,Savings,1996-01-22,Active
1508,1828,Savings,1996-01-22,Active
3784,4562,Savings,1996-01-22,Active
9645,11873,Savings,1996-01-23,Active
3947,4762,Savings,1996-01-23,Active
2416,2918,Savings,1996-01-23,Active
2243,2716,Savings,1996-01-24,Active
3993,4814,Savings,1996-01-24,Active
2225,2694,Savings,1996-01-24,Active
1759,2131,Savings,1996-01-25,Active
2207,2671,Savings,1996-01-25,Active
3803,4583,Savings,1996-01-26,Active
2754,3326,Current,1996-01-26,Active
3009,3634,Savings,1996-01-26,Active
314,383,Fixed Deposit,1996-01-26,Active
554,667,Savings,1996-01-26,Active
2217,2685,Savings,1996-01-27,Active
262,316,Savings,1996-01-27,Active
2214,2681,Savings,1996-01-27,Active
976,1177,Savings,1996-01-27,Active
1439,1746,Savings,1996-01-27,Active
417,503,Savings,1996-01-27,Active
3084,3730,Current,1996-01-28,Active
4204,5067,Savings,1996-01-29,Active
9504,11701,Savings,1996-01-29,Active
414,500,Savings,1996-01-29,Active
4424,5334,Savings,1996-01-29,Active
3389,4098,Savings,1996-01-30,Active
2106,2550,Savings,1996-02-01,Active
355,433,Current,1996-02-01,Active
2702,3260,Savings,1996-02-01,Active
11054,13590,Current,1996-02-01,Active
10558,12986,Savings,1996-02-01,Active
1859,2255,Savings,1996-02-02,Active
2109,2553,Savings,1996-02-02,Active
6512,7864,Current,1996-02-03,Active
1963,2388,Savings,1996-02-03,Active
1977,2402,Savings,1996-02-03,Active
5181,6257,Savings,1996-02-03,Active
1791,2171,Savings,1996-02-03,Active
2635,3181,Savings,1996-02-04,Active
1623,1967,Savings,1996-02-04,Active
4293,5171,Fixed Deposit,1996-02-04,Active
4851,5858,Savings,1996-02-04,Active
2774,3349,Savings,1996-02-05,Active
2469,2980,Savings,1996-02-05,Active
3931,4740,Savings,1996-02-05,Active
2348,2838,Savings,1996-02-05,Active
218,263,Savings,1996-02-06,Active
804,963,Savings,1996-02-06,Active
923,1112,Savings,1996-02-07,Active
1744,2116,Savings,1996-02-07,Active
2890,3493,Savings,1996-02-07,Active
1233,1488,Savings,1996-02-08,Active
2719,3283,Savings,1996-02-08,Active
516,619,Savings,1996-02-08,Active
2551,3080,Savings,1996-02-08,Active
2499,3017,Savings,1996-02-08,Active
2893,3497,Savings,1996-02-08,Active
1922,2332,Savings,1996-02-09,Active
264,318,Savings,1996-02-09,Active
3890,4689,Savings,1996-02-10,Active
6686,8074,Savings,1996-02-10,Active
3519,4249,Savings,1996-02-10,Active
3597,4340,Fixed Deposit,1996-02-11,Active
1611,1954,Savings,1996-02-11,Active
2230,2702,Savings,1996-02-11,Active
3933,4742,Savings,1996-02-11,Active
2212,2677,Savings,1996-02-12,Active
1964,2389,Savings,1996-02-12,Active
4999,6039,Savings,1996-02-12,Active
8680,10702,Savings,1996-02-12,Active
1612,1955,Savings,1996-02-12,Active
2390,2885,Savings,1996-02-12,Active
2600,3136,Savings,1996-02-13,Active
1737,2108,Savings,1996-02-13,Active
2993,3615,Current,1996-02-13,Active
2753,3324,Savings,1996-02-13,Active
2409,2910,Savings,1996-02-13,Active
949,1145,Savings,1996-02-13,Active
3468,4191,Savings,1996-02-14,Active
3979,4798,Savings,1996-02-14,Active
296,360,Savings,1996-02-14,Active
1836,2227,Savings,1996-02-15,Active
1111,1332,Savings,1996-02-16,Active
3680,4436,Savings,1996-02-16,Active
1916,2326,Savings,1996-02-16,Active
2473,2986,Savings,1996-02-16,Active
390,471,Savings,1996-02-16,Active
3439,4160,Savings,1996-02-16,Active
7594,9403,Savings,1996-02-16,Active
3578,4316,Savings,1996-02-17,Active
2226,2696,Savings,1996-02-17,Active
466,560,Savings,1996-02-18,Active
3335,4032,Savings,1996-02-18,Active
620,744,Savings,1996-02-18,Active
2074,2515,Savings,1996-02-18,Active
1380,1670,Savings,1996-02-19,Active
2304,2788,Savings,1996-02-19,Active
3754,4529,Current,1996-02-19,Active
1102,1323,Savings,1996-02-19,Active
55,64,Savings,1996-02-19,Active
2403,2901,Savings,1996-02-20,Active
1732,2102,Savings,1996-02-20,Active
3721,4487,Savings,1996-02-21,Active
184,224,Savings,1996-02-21,Active
691,829,Savings,1996-02-21,Active
10233,12586,Savings,1996-02-21,Active
3358,4060,Savings,1996-02-21,Active
4,6,Savings,1996-02-21,Active
3151,3811,Savings,1996-02-21,Active
2017,2450,Savings,1996-02-21,Active
2804,3388,Savings,1996-02-22,Active
1310,1584,Savings,1996-02-22,Active
3016,3643,Savings,1996-02-23,Active
827,994,Savings,1996-02-23,Active
959,1156,Savings,1996-02-23,Active
1585,1920,Savings,1996-02-23,Active
590,708,Savings,1996-02-24,Active
3924,4732,Savings,1996-02-24,Active
2772,3347,Savings,1996-02-24,Active
1962,2387,Savings,1996-02-24,Active
10478,12890,Current,1996-02-24,Active
5692,6886,Savings,1996-02-25,Active
1265,1527,Savings,1996-02-25,Active
167,202,Current,1996-02-26,Active
2187,2647,Current,1996-02-26,Active
3079,3723,Savings,1996-02-26,Active
3286,3977,Savings,1996-02-26,Active
230,276,Savings,1996-02-26,Active
3193,3860,Savings,1996-02-27,Active
5593,6753,Savings,1996-02-27,Active
4088,4925,Savings,1996-03-01,Active
3409,4121,Savings,1996-03-01,Active
1216,1468,Savings,1996-03-01,Active
2491,3007,Savings,1996-03-01,Active
2498,3016,Savings,1996-03-01,Active
3366,4069,Savings,1996-03-02,Active
936,1128,Savings,1996-03-02,Active
856,1031,Savings,1996-03-03,Active
718,861,Savings,1996-03-03,Active
3698,4459,Savings,1996-03-03,Active
3462,4185,Savings,1996-03-04,Active
3881,4678,Savings,1996-03-04,Active
3709,4472,Savings,1996-03-05,Active
1349,1635,Savings,1996-03-05,Active
1886,2288,Savings,1996-03-05,Active
1897,2303,Fixed Deposit,1996-03-05,Active
1564,1896,Savings,1996-03-05,Active
2062,2501,Savings,1996-03-06,Active
141,169,Savings,1996-03-06,Active
1763,2137,Savings,1996-03-06,Active
2611,3151,Savings,1996-03-06,Active
825,992,Savings,1996-03-06,Active
3943,4755,Savings,1996-03-06,Active
9422,11596,Savings,1996-03-06,Active
1606,1947,Savings,1996-03-07,Active
3263,3948,Savings,1996-03-07,Active
2289,2770,Savings,1996-03-07,Active
3121,3775,Savings,1996-03-08,Active
3088,3735,Savings,1996-03-08,Active
3952,4767,Savings,1996-03-08,Active
3974,4793,Savings,1996-03-08,Active
3502,4230,Savings,1996-03-08,Active
3351,4053,Savings,1996-03-08,Active
2105,2549,Savings,1996-03-09,Active
3144,3802,Savings,1996-03-09,Active
846,1020,Savings,1996-03-09,Active
357,435,Savings,1996-03-10,Active
103,124,Savings,1996-03-10,Active
3118,3771,Savings,1996-03-10,Active
4361,5253,Savings,1996-03-11,Active
1722,2088,Savings,1996-03-11,Active
4273,5149,Savings,1996-03-11,Active
1510,1830,Savings,1996-03-11,Active
895,1078,Savings,1996-03-12,Active
840,1012,Savings,1996-03-12,Active
2263,2740,Savings,1996-03-12,Active
356,434,Savings,1996-03-12,Active
4863,5873,Savings,1996-03-12,Active
3455,4177,Savings,1996-03-13,Active
4092,4929,Savings,1996-03-13,Active
10807,13285,Savings,1996-03-13,Active
2598,3134,Savings,1996-03-14,Active
2633,3178,Savings,1996-03-14,Active
1800,2180,Savings,1996-03-14,Active
1698,2063,Savings,1996-03-14,Active
3994,4815,Savings,1996-03-14,Active
1365,1653,Savings,1996-03-15,Active
666,798,Savings,1996-03-15,Active
9242,11381,Savings,1996-03-15,Active
4346,5236,Savings,1996-03-15,Active
3296,3987,Savings,1996-03-15,Active
2864,3461,Savings,1996-03-16,Active
1980,2406,Savings,1996-03-16,Active
1445,1753,Savings,1996-03-16,Active
821,987,Savings,1996-03-16,Active
5591,6749,Savings,1996-03-16,Active
236,285,Savings,1996-03-16,Active
210,253,Savings,1996-03-17,Active
3795,4575,Savings,1996-03-18,Active
865,1042,Savings,1996-03-18,Active
739,887,Savings,1996-03-18,Active
3672,4426,Savings,1996-03-19,Active
2334,2822,Savings,1996-03-19,Active
1028,1234,Savings,1996-03-19,Active
468,562,Savings,1996-03-19,Active
853,1027,Savings,1996-03-20,Active
525,631,Savings,1996-03-20,Active
3322,4015,Current,1996-03-20,Active
2033,2468,Savings,1996-03-20,Active
3130,3786,Savings,1996-03-20,Active
2904,3510,Savings,1996-03-20,Active
1014,1218,Savings,1996-03-20,Active
116,139,Savings,1996-03-21,Active
10436,12840,Savings,1996-03-21,Active
4214,5081,Savings,1996-03-21,Active
824,991,Savings,1996-03-21,Active
3743,4516,Savings,1996-03-22,Active
2192,2654,Savings,1996-03-22,Active
2406,2906,Savings,1996-03-22,Active
2889,3492,Savings,1996-03-23,Active
1369,1657,Savings,1996-03-23,Active
2767,3340,Savings,1996-03-23,Active
4008,4831,Savings,1996-03-23,Active
874,1052,Current,1996-03-23,Active
3815,4597,Savings,1996-03-24,Active
3605,4348,Savings,1996-03-24,Active
3138,3794,Savings,1996-03-24,Active
2578,3110,Savings,1996-03-25,Active
2708,3268,Savings,1996-03-25,Active
631,758,Savings,1996-03-25,Active
1170,1409,Savings,1996-03-26,Active
2650,3196,Savings,1996-03-26,Active
7890,9755,Savings,1996-03-26,Active
3219,3893,Savings,1996-03-26,Active
3115,3767,Savings,1996-03-27,Active
208,251,Savings,1996-03-27,Active
286,347,Savings,1996-03-27,Active
898,1081,Savings,1996-03-27,Active
2936,3546,Savings,1996-03-27,Active
3422,4137,Savings,1996-03-28,Active
10049,12358,Savings,1996-03-28,Active
1250,1509,Savings,1996-03-28,Active
1384,1675,Current,1996-03-28,Active
2624,3166,Savings,1996-03-28,Active
3349,4050,Savings,1996-03-28,Active
1351,1638,Savings,1996-03-29,Active
2631,3176,Savings,1996-03-29,Active
7520,9313,Savings,1996-03-29,Active
10065,12378,Savings,1996-03-30,Active
708,849,Savings,1996-03-30,Active
3917,4723,Savings,1996-03-30,Active
514,617,Savings,1996-03-30,Active
2659,3210,Savings,1996-03-30,Active
3265,3952,Fixed Deposit,1996-03-30,Active
1832,2223,Savings,1996-04-01,Active
7565,9370,Savings,1996-04-02,Active
3308,4000,Savings,1996-04-02,Active
1932,2347,Savings,1996-04-03,Active
1521,1844,Savings,1996-04-04,Active
2909,3516,Savings,1996-04-04,Active
3706,4469,Savings,1996-04-04,Active
1847,2240,Savings,1996-04-04,Active
2335,2823,Savings,1996-04-04,Active
3041,3675,Savings,1996-04-04,Active
3116,3769,Savings,1996-04-05,Active
251,303,Savings,1996-04-06,Active
3632,4381,Current,1996-04-06,Active
2929,3537,Savings,1996-04-06,Active
10345,12729,Savings,1996-04-07,Active
1450,1759,Savings,1996-04-07,Active
1461,1772,Savings,1996-04-07,Active
1920,2330,Savings,1996-04-08,Active
734,881,Savings,1996-04-08,Active
8085,9987,Savings,1996-04-08,Active
1948,2368,Savings,1996-04-08,Active
3534,4265,Savings,1996-04-08,Active
278,335,Savings,1996-04-08,Active
2012,2444,Savings,1996-04-08,Active
1020,1224,Savings,1996-04-09,Active
2986,3606,Savings,1996-04-09,Active
615,739,Savings,1996-04-09,Active
7894,9760,Savings,1996-04-09,Active
3294,3985,Savings,1996-04-09,Active
2450,2958,Savings,1996-04-10,Active
1503,1822,Savings,1996-04-10,Active
3247,3927,Savings,1996-04-11,Active
3568,4305,Savings,1996-04-11,Active
152,183,Savings,1996-04-12,Active
5072,6122,Savings,1996-04-12,Active
1456,1765,Savings,1996-04-12,Active
1622,1966,Savings,1996-04-12,Active
10215,12561,Savings,1996-04-12,Active
2247,2721,Savings,1996-04-13,Active
2205,2669,Savings,1996-04-13,Active
1543,1871,Savings,1996-04-14,Active
1655,2006,Savings,1996-04-15,Active
3976,4795,Savings,1996-04-15,Active
1383,1674,Savings,1996-04-15,Active
439,529,Savings,1996-04-15,Active
1550,1880,Savings,1996-04-15,Active
101,122,Savings,1996-04-16,Active
1473,1785,Savings,1996-04-16,Active
1121,1345,Savings,1996-04-17,Active
2254,2729,Savings,1996-04-17,Active
3806,4587,Savings,1996-04-18,Active
283,343,Savings,1996-04-18,Active
2432,2938,Savings,1996-04-18,Active
3802,4582,Savings,1996-04-18,Active
3821,4605,Savings,1996-04-18,Active
3907,4712,Savings,1996-04-18,Active
3854,4647,Savings,1996-04-18,Active
3606,4349,Savings,1996-04-18,Active
1939,2355,Current,1996-04-19,Active
5726,6924,Fixed Deposit,1996-04-19,Active
3998,4820,Savings,1996-04-20,Active
3021,3649,Savings,1996-04-20,Active
1607,1948,Savings,1996-04-20,Active
1733,2103,Savings,1996-04-20,Active
2474,2988,Savings,1996-04-20,Active
3816,4598,Savings,1996-04-21,Active
766,916,Savings,1996-04-21,Active
695,833,Savings,1996-04-21,Active
2287,2768,Savings,1996-04-21,Active
1358,1645,Savings,1996-04-21,Active
3019,3646,Savings,1996-04-21,Active
1641,1989,Savings,1996-04-22,Active
1624,1969,Savings,1996-04-22,Active
798,956,Savings,1996-04-22,Active
7240,8737,Savings,1996-04-23,Active
4458,5379,Savings,1996-04-23,Active
3596,4339,Savings,1996-04-23,Active
1709,2074,Savings,1996-04-23,Active
3859,4652,Savings,1996-04-23,Active
481,579,Savings,1996-04-23,Active
1070,1285,Savings,1996-04-23,Active
3280,3971,Savings,1996-04-24,Active
689,826,Savings,1996-04-24,Active
4488,5413,Savings,1996-04-24,Active
2246,2720,Savings,1996-04-25,Active
3301,3993,Savings,1996-04-25,Active
7997,9880,Savings,1996-04-25,Active
1542,1869,Savings,1996-04-25,Active
5395,6511,Savings,1996-04-26,Active
780,932,Savings,1996-04-26,Active
5505,6644,Savings,1996-04-26,Active
3178,3843,Savings,1996-04-27,Active
500,601,Savings,1996-04-27,Active
3451,4173,Savings,1996-04-27,Active
1304,1578,Savings,1996-04-27,Active
3664,4417,Savings,1996-04-28,Active
3038,3671,Savings,1996-04-28,Active
951,1147,Savings,1996-04-28,Active
1529,1853,Savings,1996-04-28,Active
3027,3656,Savings,1996-04-29,Active
4342,5232,Savings,1996-04-29,Active
1582,1916,Savings,1996-05-01,Active
2730,3296,Savings,1996-05-02,Active
8896,10960,Fixed Deposit,1996-05-02,Active
1716,2081,Savings,1996-05-02,Active
986,1189,Savings,1996-05-02,Active
1192,1438,Savings,1996-05-02,Active
2116,2560,Savings,1996-05-02,Active
4127,4968,Savings,1996-05-03,Active
3791,4571,Current,1996-05-03,Active
3531,4262,Savings,1996-05-03,Active
2994,3616,Savings,1996-05-03,Active
1328,1607,Savings,1996-05-04,Active
97,116,Savings,1996-05-05,Active
3648,4399,Savings,1996-05-06,Active
2591,3127,Savings,1996-05-06,Active
1614,1957,Savings,1996-05-07,Active
706,847,Savings,1996-05-07,Active
2232,2704,Savings,1996-05-07,Active
2946,3558,Savings,1996-05-07,Active
2346,2835,Savings,1996-05-08,Active
3736,4508,Savings,1996-05-08,Active
3887,4685,Savings,1996-05-08,Active
1672,2030,Savings,1996-05-08,Active
1752,2124,Savings,1996-05-08,Active
1996,2425,Current,1996-05-08,Active
1244,1501,Savings,1996-05-08,Active
1213,1464,Savings,1996-05-08,Active
3928,4737,Savings,1996-05-08,Active
1045,1254,Savings,1996-05-09,Active
302,369,Savings,1996-05-09,Active
444,535,Savings,1996-05-09,Active
2035,2470,Savings,1996-05-10,Active
3942,4754,Current,1996-05-10,Active
9494,11686,Savings,1996-05-10,Active
913,1100,Savings,1996-05-10,Active
3248,3928,Savings,1996-05-11,Active
51,60,Savings,1996-05-11,Active
132,158,Fixed Deposit,1996-05-11,Active
3512,4240,Savings,1996-05-11,Active
6792,8200,Savings,1996-05-11,Active
491,590,Savings,1996-05-12,Active
9513,11713,Savings,1996-05-12,Active
684,821,Savings,1996-05-12,Active
3285,3976,Savings,1996-05-12,Active
3434,4153,Savings,1996-05-13,Active
2619,3160,Savings,1996-05-13,Active
6158,7435,Savings,1996-05-13,Active
1013,1217,Savings,1996-05-13,Active
3523,4254,Savings,1996-05-14,Active
136,163,Savings,1996-05-14,Active
632,759,Savings,1996-05-14,Active
3769,4545,Savings,1996-05-14,Active
2757,3329,Savings,1996-05-14,Active
360,438,Savings,1996-05-14,Active
9199,11327,Savings,1996-05-15,Active
2752,3323,Savings,1996-05-15,Active
10694,13151,Current,1996-05-15,Active
76,90,Savings,1996-05-16,Active
1924,2335,Savings,1996-05-16,Active
8772,10813,Savings,1996-05-16,Active
2505,3024,Savings,1996-05-16,Active
7542,9340,Savings,1996-05-16,Active
1074,1289,Savings,1996-05-16,Active
3495,4223,Savings,1996-05-17,Active
1904,2313,Savings,1996-05-18,Active
1040,1248,Savings,1996-05-18,Active
776,928,Savings,1996-05-18,Active
3162,3823,Current,1996-05-18,Active
379,459,Savings,1996-05-18,Active
3731,4501,Savings,1996-05-20,Active
1323,1599,Savings,1996-05-20,Active
580,698,Savings,1996-05-20,Active
2805,3389,Savings,1996-05-20,Active
1399,1693,Savings,1996-05-20,Active
1210,1461,Savings,1996-05-21,Active
8972,11050,Savings,1996-05-21,Active
891,1073,Savings,1996-05-23,Active
2888,3490,Savings,1996-05-23,Active
832,1002,Savings,1996-05-24,Active
1905,2314,Savings,1996-05-25,Active
7713,9546,Current,1996-05-25,Active
4099,4937,Savings,1996-05-26,Active
3055,3693,Savings,1996-05-26,Active
1715,2080,Savings,1996-05-26,Active
1646,1996,Current,1996-05-27,Active
612,735,Savings,1996-05-27,Active
450,542,Savings,1996-05-28,Active
10445,12850,Savings,1996-05-29,Active
268,324,Savings,1996-05-29,Active
3240,3919,Current,1996-05-29,Active
877,1056,Savings,1996-05-29,Active
621,745,Savings,1996-06-01,Active
1124,1349,Savings,1996-06-02,Active
687,824,Savings,1996-06-02,Active
3590,4332,Savings,1996-06-02,Active
3459,4181,Savings,1996-06-02,Active
2389,2884,Savings,1996-06-02,Active
2837,3429,Savings,1996-06-02,Active
2190,2652,Current,1996-06-04,Active
3746,4519,Savings,1996-06-04,Active
2982,3601,Savings,1996-06-04,Active
9263,11405,Savings,1996-06-04,Active
1405,1702,Savings,1996-06-04,Active
1954,2375,Savings,1996-06-05,Active
1973,2398,Savings,1996-06-05,Active
3448,4169,Current,1996-06-06,Active
1913,2323,Savings,1996-06-06,Active
958,1154,Savings,1996-06-06,Active
3199,3868,Savings,1996-06-06,Active
375,455,Savings,1996-06-07,Active
1270,1533,Fixed Deposit,1996-06-07,Active
9548,11754,Savings,1996-06-07,Active
3522,4253,Savings,1996-06-07,Active
669,803,Savings,1996-06-07,Active
732,879,Savings,1996-06-07,Active
4585,5526,Savings,1996-06-08,Active
171,207,Savings,1996-06-08,Active
3676,4431,Savings,1996-06-08,Active
1082,1299,Savings,1996-06-08,Active
6699,8089,Savings,1996-06-08,Active
1219,1472,Savings,1996-06-08,Active
4803,5801,Savings,1996-06-08,Active
1528,1852,Savings,1996-06-08,Active
9510,11709,Savings,1996-06-09,Active
7926,9798,Current,1996-06-09,Active
3591,4333,Fixed Deposit,1996-06-09,Active
1058,1271,Savings,1996-06-11,Active
1431,1736,Savings,1996-06-11,Active
181,221,Savings,1996-06-11,Active
603,722,Savings,1996-06-11,Active
409,494,Savings,1996-06-11,Active
3584,4325,Savings,1996-06-12,Active
93,110,Savings,1996-06-12,Active
2104,2548,Savings,1996-06-12,Active
2710,3270,Savings,1996-06-12,Active
3957,4773,Current,1996-06-13,Active
1869,2267,Savings,1996-06-14,Active
2397,2894,Savings,1996-06-14,Active
2603,3141,Savings,1996-06-14,Active
3723,4491,Savings,1996-06-14,Active
3668,4421,Savings,1996-06-15,Active
2400,2897,Savings,1996-06-15,Active
3015,3642,Savings,1996-06-15,Active
558,671,Savings,1996-06-15,Active
3114,3766,Savings,1996-06-15,Active
4626,5574,Savings,1996-06-15,Active
1444,1752,Savings,1996-06-16,Active
4447,5364,Savings,1996-06-16,Active
3515,4244,Savings,1996-06-16,Active
8158,10075,Current,1996-06-16,Active
848,1022,Savings,1996-06-16,Active
1086,1304,Savings,1996-06-17,Active
2602,3139,Savings,1996-06-17,Active
4768,5753,Savings,1996-06-17,Active
507,609,Savings,1996-06-17,Active
3647,4398,Savings,1996-06-17,Active
3180,3845,Savings,1996-06-18,Active
1271,1534,Savings,1996-06-18,Active
2870,3469,Savings,1996-06-18,Active
3645,4395,Savings,1996-06-18,Active
3239,3918,Savings,1996-06-19,Active
3485,4212,Savings,1996-06-19,Active
567,681,Savings,1996-06-19,Active
373,453,Savings,1996-06-20,Active
2977,3595,Savings,1996-06-20,Active
488,587,Savings,1996-06-20,Active
3120,3774,Savings,1996-06-20,Active
